{{46,24,34,1,35,14,42},{6,48,45,32,12,2,23},{29,31,25,17,10,19,38},{28,9,39,13,43,16,40},{41,33,11,30,47,7,44},{37,36,21,20,15,3,22},{4,27,8,26,18,5,0}}
{{46,24,34,1,35,14,42},{6,48,45,32,12,2,23},{29,31,25,17,10,19,38},{28,9,39,13,43,16,40},{41,33,11,30,47,7,44},{37,36,21,20,15,3,22},{4,27,8,26,18,0,5}}
{{46,24,34,1,35,14,42},{6,48,45,32,12,2,23},{29,31,25,17,10,19,38},{28,9,39,13,43,16,40},{41,33,11,30,47,7,44},{37,36,21,20,15,0,22},{4,27,8,26,18,3,5}}
{{46,24,34,1,35,14,42},{6,48,45,32,12,2,23},{29,31,25,17,10,19,38},{28,9,39,13,43,16,40},{41,33,11,30,47,0,44},{37,36,21,20,15,7,22},{4,27,8,26,18,3,5}}
{{46,24,34,1,35,14,42},{6,48,45,32,12,2,23},{29,31,25,17,10,19,38},{28,9,39,13,43,16,40},{41,33,11,30,47,44,0},{37,36,21,20,15,7,22},{4,27,8,26,18,3,5}}
{{46,24,34,1,35,14,42},{6,48,45,32,12,2,23},{29,31,25,17,10,19,38},{28,9,39,13,43,16,0},{41,33,11,30,47,44,40},{37,36,21,20,15,7,22},{4,27,8,26,18,3,5}}
{{46,24,34,1,35,14,42},{6,48,45,32,12,2,23},{29,31,25,17,10,19,38},{28,9,39,13,43,16,40},{41,33,11,30,47,44,0},{37,36,21,20,15,7,22},{4,27,8,26,18,3,5}}
{{46,24,34,1,35,14,42},{6,48,45,32,12,2,23},{29,31,25,17,10,19,38},{28,9,39,13,43,16,40},{41,33,11,30,47,44,22},{37,36,21,20,15,7,0},{4,27,8,26,18,3,5}}
{{46,24,34,1,35,14,42},{6,48,45,32,12,2,23},{29,31,25,17,10,19,38},{28,9,39,13,43,16,40},{41,33,11,30,47,44,22},{37,36,21,20,15,7,5},{4,27,8,26,18,3,0}}
